datetime,value,kind
2025-03-18,4.756832970226317,trend_exponential_up
2025-03-19,4.572869120334827,trend_exponential_up
2025-03-20,4.756766601875371,trend_exponential_up
2025-03-21,5.071760014235111,trend_exponential_up
2025-03-22,4.988510195026954,trend_exponential_up
2025-03-23,5.120282404312186,trend_exponential_up
2025-03-24,5.078959757095709,trend_exponential_up
2025-03-25,5.082940184962285,trend_exponential_up
2025-03-26,5.317480686178946,trend_exponential_up
2025-03-27,5.2138692776053706,trend_exponential_up
2025-03-28,5.417848962903976,trend_exponential_up
2025-03-29,5.629902216111832,trend_exponential_up
2025-03-30,5.7589522087413725,trend_exponential_up
2025-03-31,5.75785060550286,trend_exponential_up
2025-04-01,6.044848424529796,trend_exponential_up
2025-04-02,6.138282919934063,trend_exponential_up
2025-04-03,6.4783215096979445,trend_exponential_up
2025-04-04,6.553665125592284,trend_exponential_up
2025-04-05,6.547329404248741,trend_exponential_up
2025-04-06,6.670798089967329,trend_exponential_up
2025-04-07,6.821553211494382,trend_exponential_up
2025-04-08,6.957115834693306,trend_exponential_up
2025-04-09,7.097481702846365,trend_exponential_up
2025-04-10,7.392514714621016,trend_exponential_up
